basename,anger,disgust,fear,joy,neutral,sadness,surprise
train/0006/dia32_utt14,1,0,0,0,0,0,0
train/0003/dia32_utt15,0,0,0,0,1,0,0
train/0004/dia32_utt16,0,0,0,0,1,0,0
train/0000/dia32_utt17,0,0,1,0,0,0,0
train/0006/dia32_utt18,0,0,0,0,1,0,0
train/0001/dia32_utt2,0,0,0,0,0,0,1
train/0000/dia32_utt3,0,0,0,0,1,0,0
train/0002/dia32_utt4,0,0,0,0,0,0,1
train/0000/dia32_utt5,0,0,0,0,1,0,0
train/0001/dia32_utt6,0,0,0,0,0,0,1
train/0006/dia32_utt7,0,0,0,0,0,0,1
train/0006/dia32_utt8,0,0,0,0,1,0,0
train/0003/dia32_utt9,0,0,0,0,0,0,1
train/0170/dia330_utt0,0,0,0,0,1,0,0
train/0002/dia330_utt1,0,0,0,0,1,0,0
train/0170/dia330_utt2,0,0,0,1,0,0,0
train/0002/dia330_utt3,0,0,0,0,1,0,0
train/0000/dia331_utt0,1,0,0,0,0,0,0
train/0003/dia331_utt1,0,0,0,0,1,0,0
train/0000/dia331_utt2,0,0,0,0,1,0,0
train/0000/dia331_utt3,0,0,0,0,1,0,0
train/0000/dia331_utt4,0,0,0,0,0,1,0
train/0016/dia331_utt5,0,0,0,0,1,0,0
train/0001/dia331_utt6,0,0,0,0,1,0,0
train/0002/dia331_utt7,0,0,0,0,1,0,0
train/0001/dia331_utt8,0,0,0,1,0,0,0
train/0068/dia331_utt9,0,0,0,1,0,0,0
train/0006/dia332_utt0,0,0,0,0,0,0,1
train/0004/dia332_utt1,0,0,0,0,1,0,0
train/0004/dia332_utt10,0,0,0,0,1,0,0
train/0006/dia332_utt11,0,0,0,0,0,0,1
train/0006/dia332_utt12,1,0,0,0,0,0,0
train/0006/dia332_utt13,0,0,0,0,0,0,1
train/0006/dia332_utt14,0,0,0,0,0,0,1
train/0006/dia332_utt15,0,0,0,0,1,0,0
train/0004/dia332_utt2,0,0,0,0,1,0,0
train/0004/dia332_utt3,0,0,0,0,1,0,0
train/0006/dia332_utt4,0,0,0,0,1,0,0
train/0069/dia332_utt5,0,0,0,1,0,0,0
train/0004/dia332_utt6,0,0,0,0,1,0,0
train/0069/dia332_utt7,1,0,0,0,0,0,0
train/0004/dia332_utt8,0,0,0,0,1,0,0
train/0069/dia332_utt9,0,0,0,0,1,0,0
train/0004/dia333_utt0,0,0,0,0,1,0,0
train/0095/dia333_utt1,0,0,0,0,1,0,0
train/0004/dia333_utt2,0,0,0,0,0,0,1
train/0095/dia333_utt3,0,0,0,0,1,0,0
train/0095/dia333_utt4,0,0,0,0,1,0,0
train/0004/dia334_utt0,0,0,0,1,0,0,0
train/0003/dia334_utt1,0,0,0,0,1,0,0
train/0113/dia334_utt10,0,0,0,0,1,0,0
train/0003/dia334_utt11,0,0,0,0,1,0,0
train/0113/dia334_utt12,0,0,0,0,1,0,0
train/0004/dia334_utt2,0,0,0,0,0,1,0
train/0003/dia334_utt3,0,0,0,0,1,0,0
train/0113/dia334_utt4,0,0,0,0,1,0,0
train/0113/dia334_utt5,0,0,0,0,1,0,0
train/0113/dia334_utt6,0,0,0,0,1,0,0
train/0113/dia334_utt7,0,0,0,0,1,0,0
train/0113/dia334_utt8,0,0,0,0,1,0,0
train/0003/dia334_utt9,0,0,0,0,1,0,0
train/0006/dia335_utt0,0,0,0,0,1,0,0
train/0195/dia335_utt1,0,0,0,1,0,0,0
train/0006/dia335_utt2,0,0,0,0,1,0,0
train/0195/dia335_utt3,0,0,0,0,1,0,0
train/0006/dia336_utt0,0,0,0,0,0,0,1
train/0003/dia336_utt1,0,0,0,1,0,0,0
train/0006/dia336_utt10,0,1,0,0,0,0,0
train/0001/dia336_utt11,0,0,0,0,0,1,0
train/0003/dia336_utt12,0,0,0,0,1,0,0
train/0006/dia336_utt13,0,0,0,0,0,0,1
train/0003/dia336_utt14,0,0,0,0,0,0,1
train/0006/dia336_utt15,0,0,0,1,0,0,0
train/0006/dia336_utt16,0,0,0,1,0,0,0
train/0006/dia336_utt17,0,0,0,1,0,0,0
train/0006/dia336_utt18,0,0,0,1,0,0,0
train/0002/dia336_utt19,0,0,0,0,1,0,0
train/0001/dia336_utt2,0,0,0,0,1,0,0
train/0006/dia336_utt20,0,0,0,0,0,0,1
train/0003/dia336_utt21,0,0,0,1,0,0,0
train/0006/dia336_utt3,0,0,0,0,1,0,0
train/0001/dia336_utt4,0,0,0,0,0,0,1
train/0001/dia336_utt6,0,0,0,0,0,1,0
train/0001/dia336_utt7,1,0,0,0,0,0,0
train/0001/dia336_utt8,0,0,1,0,0,0,0
train/0001/dia336_utt9,0,0,0,0,0,1,0
train/0006/dia337_utt0,0,0,0,0,1,0,0
train/0003/dia337_utt1,0,0,0,0,0,0,1
train/0006/dia337_utt10,0,0,0,0,1,0,0
train/0006/dia337_utt11,0,0,0,0,1,0,0
train/0006/dia337_utt12,0,0,0,0,1,0,0
train/0006/dia337_utt13,0,0,0,0,1,0,0
train/0003/dia337_utt14,0,0,0,0,0,0,1
train/0006/dia337_utt15,0,0,0,0,0,1,0
train/0003/dia337_utt16,0,0,0,0,0,0,1
train/0006/dia337_utt17,0,0,0,0,1,0,0
train/0003/dia337_utt18,1,0,0,0,0,0,0
train/0006/dia337_utt19,0,0,0,0,1,0,0
train/0006/dia337_utt2,0,0,0,0,1,0,0
train/0003/dia337_utt3,0,0,0,0,0,0,1
train/0006/dia337_utt4,0,0,0,1,0,0,0
train/0003/dia337_utt5,0,0,0,1,0,0,0
train/0006/dia337_utt6,0,0,0,0,0,1,0
train/0003/dia337_utt7,0,0,0,0,0,0,1
train/0006/dia337_utt8,0,0,0,0,1,0,0
train/0003/dia337_utt9,0,0,0,0,0,0,1
train/0170/dia338_utt0,0,0,0,0,1,0,0
train/0002/dia338_utt1,0,0,0,1,0,0,0
train/0196/dia338_utt10,0,0,0,0,1,0,0
train/0002/dia338_utt11,0,0,0,0,1,0,0
train/0196/dia338_utt12,0,0,0,0,1,0,0
train/0002/dia338_utt13,0,0,0,0,1,0,0
train/0196/dia338_utt14,0,0,0,0,1,0,0
train/0002/dia338_utt15,0,0,0,0,1,0,0
train/0196/dia338_utt16,0,0,0,0,1,0,0
train/0197/dia338_utt2,0,0,0,0,1,0,0
train/0002/dia338_utt3,0,0,0,0,0,0,1
train/0002/dia338_utt4,0,0,0,1,0,0,0
train/0002/dia338_utt5,0,0,0,0,1,0,0
train/0002/dia338_utt6,0,0,0,0,1,0,0
train/0197/dia338_utt7,0,0,0,0,1,0,0
train/0002/dia338_utt8,0,0,0,1,0,0,0
train/0170/dia338_utt9,0,0,0,0,1,0,0
train/0004/dia339_utt0,0,0,0,0,1,0,0
train/0001/dia339_utt1,0,0,0,0,1,0,0
train/0001/dia339_utt3,1,0,0,0,0,0,0
train/0004/dia339_utt4,0,0,0,1,0,0,0
train/0003/dia33_utt0,0,0,1,0,0,0,0
train/0004/dia33_utt1,0,0,0,1,0,0,0
train/0002/dia33_utt10,0,0,0,0,1,0,0
train/0006/dia33_utt2,0,0,0,0,1,0,0
train/0003/dia33_utt3,0,0,0,0,1,0,0
train/0000/dia33_utt4,0,0,0,0,0,0,1
train/0003/dia33_utt5,0,0,0,0,1,0,0
train/0006/dia33_utt6,0,0,0,0,1,0,0
train/0001/dia33_utt7,0,0,0,0,1,0,0
train/0003/dia33_utt8,0,0,0,1,0,0,0
train/0001/dia33_utt9,0,0,0,1,0,0,0
train/0003/dia340_utt0,0,0,0,0,1,0,0
train/0004/dia341_utt0,0,0,0,0,1,0,0
train/0003/dia342_utt0,0,0,0,0,1,0,0
train/0006/dia342_utt1,0,0,0,0,1,0,0
train/0003/dia342_utt10,1,0,0,0,0,0,0
train/0004/dia342_utt11,0,0,0,0,1,0,0
train/0003/dia342_utt12,0,0,0,0,1,0,0
train/0004/dia342_utt13,1,0,0,0,0,0,0
train/0003/dia342_utt14,0,0,0,0,1,0,0
train/0004/dia342_utt15,0,0,0,1,0,0,0
train/0006/dia342_utt16,0,0,0,0,0,0,1
train/0003/dia342_utt17,0,0,0,1,0,0,0
train/0006/dia342_utt18,0,0,0,0,1,0,0
train/0003/dia342_utt19,0,0,0,0,1,0,0
train/0004/dia342_utt2,0,0,0,0,1,0,0
train/0006/dia342_utt3,0,0,0,0,1,0,0
train/0004/dia342_utt4,0,0,0,0,1,0,0
train/0006/dia342_utt5,0,0,0,1,0,0,0
train/0003/dia342_utt6,1,0,0,0,0,0,0
train/0006/dia342_utt7,0,0,0,1,0,0,0
train/0003/dia342_utt8,0,0,0,0,1,0,0
train/0004/dia342_utt9,0,0,0,0,1,0,0
train/0001/dia343_utt0,0,0,0,0,0,0,1
train/0004/dia344_utt0,0,0,0,1,0,0,0
train/0004/dia344_utt1,0,0,0,0,1,0,0
train/0004/dia344_utt10,0,0,0,0,0,0,1
train/0004/dia344_utt11,0,0,0,1,0,0,0
train/0004/dia344_utt12,0,0,0,1,0,0,0
train/0004/dia344_utt13,0,0,0,0,1,0,0
train/0001/dia344_utt14,0,0,0,0,0,0,1
train/0004/dia344_utt15,0,1,0,0,0,0,0
train/0004/dia344_utt2,0,0,0,0,1,0,0
train/0004/dia344_utt3,0,0,0,0,1,0,0
train/0004/dia344_utt4,0,0,0,0,0,0,1
train/0001/dia344_utt6,0,0,0,1,0,0,0
train/0004/dia344_utt7,0,0,0,1,0,0,0
train/0004/dia344_utt8,0,0,1,0,0,0,0
train/0004/dia344_utt9,0,0,0,0,1,0,0
train/0002/dia345_utt0,0,0,0,0,1,0,0
train/0000/dia345_utt1,0,0,0,0,1,0,0
train/0002/dia345_utt2,0,0,0,1,0,0,0
train/0000/dia345_utt3,0,0,0,0,1,0,0
train/0002/dia345_utt4,0,0,0,1,0,0,0
train/0003/dia346_utt0,0,0,0,1,0,0,0
train/0001/dia346_utt1,0,0,0,0,0,0,1
train/0003/dia346_utt2,0,0,0,0,0,0,1
train/0001/dia346_utt3,0,0,0,0,1,0,0
train/0003/dia346_utt4,0,0,0,0,1,0,0
train/0001/dia346_utt5,0,0,0,0,0,0,1
train/0003/dia346_utt6,0,0,0,0,1,0,0
train/0001/dia347_utt0,0,0,0,0,0,1,0
train/0003/dia347_utt1,0,0,0,0,1,0,0
train/0000/dia347_utt10,0,0,0,0,0,1,0
train/0001/dia347_utt11,0,0,0,0,1,0,0
train/0001/dia347_utt2,0,0,0,0,0,0,1
train/0003/dia347_utt3,0,0,0,0,1,0,0
train/0000/dia347_utt4,0,0,0,0,0,1,0
train/0003/dia347_utt5,0,0,0,0,1,0,0
train/0001/dia347_utt6,0,0,0,0,0,0,1
train/0000/dia347_utt7,0,0,0,0,0,1,0
train/0004/dia347_utt8,0,0,0,0,0,0,1
train/0000/dia347_utt9,0,0,0,0,0,1,0
train/0002/dia348_utt0,0,0,0,1,0,0,0
train/0006/dia348_utt1,0,0,0,1,0,0,0
train/0102/dia348_utt2,0,0,0,1,0,0,0
train/0006/dia348_utt4,0,0,0,0,1,0,0
train/0001/dia349_utt0,0,0,0,1,0,0,0
train/0000/dia349_utt1,0,0,0,1,0,0,0
train/0003/dia349_utt10,0,0,0,1,0,0,0
train/0000/dia349_utt11,0,0,0,0,0,0,1
train/0006/dia349_utt2,0,0,0,1,0,0,0
train/0001/dia349_utt3,0,0,0,0,1,0,0
train/0000/dia349_utt4,0,0,0,1,0,0,0
train/0006/dia349_utt5,0,0,0,1,0,0,0
train/0001/dia349_utt6,0,0,0,0,1,0,0
train/0000/dia349_utt7,0,0,0,0,0,1,0
train/0006/dia349_utt8,0,0,0,0,1,0,0
train/0000/dia349_utt9,0,0,0,0,1,0,0
train/0002/dia34_utt0,0,0,0,0,1,0,0
train/0002/dia34_utt1,0,0,0,0,1,0,0
train/0002/dia34_utt10,0,0,0,0,1,0,0
train/0006/dia34_utt11,0,0,0,0,1,0,0
train/0002/dia34_utt12,0,0,0,0,1,0,0
train/0006/dia34_utt13,0,1,0,0,0,0,0
train/0002/dia34_utt2,0,0,0,0,1,0,0
train/0006/dia34_utt3,0,0,0,1,0,0,0
train/0002/dia34_utt4,0,0,0,0,1,0,0
train/0006/dia34_utt5,0,0,0,0,1,0,0
train/0002/dia34_utt6,0,0,0,0,1,0,0
train/0006/dia34_utt7,0,0,0,0,1,0,0
train/0002/dia34_utt8,0,0,0,0,1,0,0
train/0006/dia34_utt9,0,0,0,0,0,0,1
train/0003/dia350_utt0,0,0,0,0,1,0,0
train/0001/dia350_utt1,0,0,0,1,0,0,0
train/0003/dia350_utt2,0,0,0,1,0,0,0
train/0001/dia350_utt3,0,0,0,1,0,0,0
train/0003/dia350_utt4,0,0,0,0,1,0,0
train/0001/dia350_utt5,0,0,0,0,1,0,0
train/0003/dia350_utt6,0,0,0,0,1,0,0
train/0001/dia350_utt7,0,0,0,0,1,0,0
train/0150/dia351_utt0,1,0,0,0,0,0,0
train/0069/dia351_utt1,0,0,0,0,0,0,1
train/0006/dia351_utt10,1,0,0,0,0,0,0
train/0069/dia351_utt11,0,0,0,1,0,0,0
train/0006/dia351_utt12,1,0,0,0,0,0,0
train/0150/dia351_utt13,1,0,0,0,0,0,0
train/0069/dia351_utt14,0,0,0,0,0,0,1
train/0006/dia351_utt15,0,0,0,1,0,0,0
train/0006/dia351_utt2,0,0,0,0,0,0,1
train/0150/dia351_utt3,1,0,0,0,0,0,0
train/0006/dia351_utt4,0,0,1,0,0,0,0
train/0150/dia351_utt5,1,0,0,0,0,0,0
train/0006/dia351_utt6,0,0,1,0,0,0,0
train/0069/dia351_utt7,0,0,0,0,0,0,1
train/0006/dia351_utt8,0,0,0,1,0,0,0
train/0150/dia351_utt9,1,0,0,0,0,0,0
train/0003/dia352_utt0,0,0,0,0,1,0,0
train/0003/dia352_utt1,1,0,0,0,0,0,0
train/0003/dia352_utt2,0,0,0,1,0,0,0
train/0003/dia352_utt3,1,0,0,0,0,0,0
train/0003/dia352_utt4,0,0,0,0,1,0,0
train/0003/dia352_utt5,0,0,0,1,0,0,0
train/0003/dia352_utt6,0,0,0,0,0,0,1
train/0004/dia353_utt0,0,0,0,0,1,0,0
train/0198/dia353_utt1,0,0,0,0,1,0,0
train/0151/dia354_utt0,0,0,0,0,1,0,0
train/0001/dia354_utt1,0,0,0,0,1,0,0
train/0002/dia354_utt10,0,0,0,1,0,0,0
train/0001/dia354_utt11,0,0,0,0,1,0,0
train/0002/dia354_utt12,0,0,0,0,1,0,0
train/0084/dia354_utt13,0,0,0,0,1,0,0
train/0001/dia354_utt14,1,0,0,0,0,0,0
train/0084/dia354_utt15,0,0,0,0,1,0,0
train/0006/dia354_utt16,0,0,0,0,1,0,0
train/0084/dia354_utt17,0,0,0,0,1,0,0
train/0151/dia354_utt2,0,0,0,0,1,0,0
train/0002/dia354_utt3,0,0,0,0,1,0,0
train/0003/dia354_utt4,0,0,0,0,1,0,0
train/0006/dia354_utt5,0,0,0,0,1,0,0
train/0000/dia354_utt6,0,0,0,0,1,0,0
train/0002/dia354_utt7,0,0,0,0,0,0,1
train/0004/dia354_utt8,0,0,0,1,0,0,0
train/0001/dia354_utt9,0,0,0,0,1,0,0
train/0001/dia355_utt0,0,0,0,0,0,1,0
train/0002/dia355_utt1,0,0,0,0,1,0,0
train/0000/dia355_utt2,0,0,0,0,1,0,0
train/0003/dia355_utt3,0,0,0,1,0,0,0
train/0000/dia355_utt4,0,0,0,0,1,0,0
train/0001/dia356_utt0,0,0,0,0,0,1,0
train/0006/dia356_utt1,0,0,0,0,0,0,1
train/0003/dia356_utt10,1,0,0,0,0,0,0
train/0004/dia356_utt11,0,0,0,0,0,0,1
train/0002/dia356_utt12,0,0,0,0,1,0,0
train/0004/dia356_utt13,0,0,0,1,0,0,0
train/0003/dia356_utt14,0,0,0,0,1,0,0
train/0001/dia356_utt15,0,0,0,0,1,0,0
train/0001/dia356_utt16,0,0,0,0,1,0,0
train/0001/dia356_utt17,1,0,0,0,0,0,0
train/0001/dia356_utt18,0,0,0,0,1,0,0
train/0001/dia356_utt19,0,0,0,0,1,0,0
train/0001/dia356_utt2,0,0,0,0,1,0,0
train/0001/dia356_utt20,0,0,1,0,0,0,0
train/0001/dia356_utt21,1,0,0,0,0,0,0
train/0004/dia356_utt22,0,0,0,0,1,0,0
train/0002/dia356_utt3,0,0,0,0,0,0,1
train/0004/dia356_utt4,0,0,0,0,1,0,0
train/0003/dia356_utt5,0,0,0,0,1,0,0
train/0006/dia356_utt6,0,0,0,0,0,1,0
train/0004/dia356_utt7,0,0,0,1,0,0,0
train/0002/dia356_utt8,0,0,0,0,1,0,0
train/0004/dia356_utt9,0,0,0,0,0,1,0
train/0001/dia357_utt1,0,0,0,0,0,0,1
train/0003/dia357_utt2,0,0,0,0,1,0,0
train/0004/dia357_utt3,0,0,0,0,0,0,1
train/0002/dia358_utt0,0,0,0,0,1,0,0
train/0003/dia358_utt1,0,0,0,0,1,0,0
train/0003/dia358_utt10,0,0,0,1,0,0,0
train/0002/dia358_utt11,0,0,0,0,0,0,1
train/0000/dia358_utt12,0,0,0,0,1,0,0
train/0002/dia358_utt13,0,0,0,0,0,0,1
train/0000/dia358_utt14,0,0,0,0,0,1,0
train/0000/dia358_utt15,0,0,0,0,1,0,0
train/0006/dia358_utt16,0,0,0,0,1,0,0
train/0006/dia358_utt17,0,0,0,0,1,0,0
train/0000/dia358_utt18,0,0,0,0,0,1,0
train/0003/dia358_utt2,0,0,0,0,1,0,0
train/0000/dia358_utt3,0,0,0,0,0,1,0
train/0003/dia358_utt4,0,0,0,0,1,0,0
train/0006/dia358_utt5,0,0,0,0,1,0,0
train/0000/dia358_utt6,0,0,1,0,0,0,0
train/0003/dia358_utt7,0,0,0,0,1,0,0
train/0006/dia358_utt8,0,0,0,0,0,0,1
train/0000/dia358_utt9,1,0,0,0,0,0,0
train/0006/dia359_utt0,0,0,0,0,0,0,1
train/0059/dia359_utt1,0,0,0,0,1,0,0
train/0059/dia359_utt3,0,0,0,0,0,1,0
train/0006/dia359_utt4,0,0,0,1,0,0,0
train/0059/dia359_utt5,0,0,0,1,0,0,0
train/0006/dia359_utt6,0,0,0,0,0,1,0
train/0000/dia35_utt0,0,0,0,0,0,0,1
train/0000/dia35_utt1,0,0,0,1,0,0,0
train/0000/dia35_utt2,0,0,0,1,0,0,0
train/0000/dia35_utt3,0,0,0,1,0,0,0
train/0000/dia35_utt4,0,0,0,1,0,0,0
train/0006/dia35_utt5,0,0,0,1,0,0,0
train/0001/dia360_utt0,0,0,0,0,0,1,0
train/0006/dia360_utt1,0,0,0,0,0,1,0
train/0003/dia360_utt2,0,0,0,0,1,0,0
train/0006/dia360_utt3,0,0,0,0,1,0,0
train/0003/dia360_utt4,0,0,0,0,1,0,0
train/0001/dia360_utt5,0,0,0,0,1,0,0
train/0006/dia361_utt0,0,0,0,0,1,0,0
train/0002/dia361_utt1,0,0,0,0,1,0,0
train/0006/dia361_utt10,0,0,0,1,0,0,0
train/0003/dia361_utt11,0,0,0,1,0,0,0
train/0002/dia361_utt12,0,0,0,0,1,0,0
train/0003/dia361_utt13,0,0,0,0,1,0,0
train/0002/dia361_utt14,0,0,0,0,1,0,0
train/0006/dia361_utt2,0,0,0,0,1,0,0
train/0002/dia361_utt3,0,0,0,0,0,0,1
train/0006/dia361_utt4,0,0,0,0,1,0,0
train/0003/dia361_utt5,0,0,0,0,1,0,0
train/0006/dia361_utt6,0,0,0,1,0,0,0
train/0003/dia361_utt7,0,0,0,0,0,0,1
train/0006/dia361_utt8,0,0,0,0,1,0,0
train/0003/dia361_utt9,0,1,0,0,0,0,0
train/0002/dia362_utt0,0,0,0,0,0,1,0
train/0006/dia362_utt1,0,0,0,0,1,0,0
train/0006/dia362_utt2,0,0,0,0,1,0,0
train/0002/dia362_utt3,0,0,0,0,0,1,0
train/0020/dia362_utt4,0,0,0,0,1,0,0
train/0002/dia362_utt5,0,0,0,0,0,1,0
train/0020/dia362_utt6,0,0,0,0,1,0,0
train/0002/dia362_utt7,0,0,0,0,0,0,1
train/0020/dia362_utt8,0,0,0,0,1,0,0
train/0002/dia362_utt9,0,0,0,0,0,0,1
train/0021/dia363_utt0,0,0,0,0,1,0,0
train/0002/dia363_utt1,0,0,0,0,1,0,0
train/0021/dia364_utt0,0,0,0,0,1,0,0
train/0002/dia365_utt0,0,0,0,0,1,0,0
train/0081/dia365_utt1,0,0,0,0,1,0,0
train/0081/dia365_utt10,0,0,0,0,1,0,0
train/0102/dia365_utt11,0,0,0,0,1,0,0
train/0081/dia365_utt12,0,0,0,0,1,0,0
train/0102/dia365_utt13,0,0,0,0,0,0,1
train/0102/dia365_utt14,1,0,0,0,0,0,0
train/0002/dia365_utt2,0,0,0,0,1,0,0
train/0081/dia365_utt3,0,0,0,0,1,0,0
train/0002/dia365_utt4,0,0,0,0,1,0,0
train/0002/dia365_utt5,0,0,0,0,0,1,0
train/0081/dia365_utt6,1,0,0,0,0,0,0
train/0002/dia365_utt7,0,0,0,0,1,0,0
train/0081/dia365_utt8,0,0,0,0,1,0,0
train/0002/dia365_utt9,0,0,0,0,1,0,0
train/0003/dia366_utt0,0,0,0,0,1,0,0
train/0003/dia366_utt1,0,0,0,0,1,0,0
train/0000/dia366_utt10,0,0,0,0,1,0,0
train/0003/dia366_utt11,0,0,0,0,1,0,0
train/0000/dia366_utt12,0,0,0,0,1,0,0
train/0003/dia366_utt13,0,0,1,0,0,0,0
train/0000/dia366_utt14,0,0,0,0,1,0,0
train/0003/dia366_utt15,0,0,0,0,0,0,1
train/0000/dia366_utt16,0,0,0,0,1,0,0
train/0003/dia366_utt17,0,0,0,0,1,0,0
train/0000/dia366_utt18,0,0,0,0,1,0,0
train/0003/dia366_utt2,1,0,0,0,0,0,0
train/0003/dia366_utt3,0,0,0,0,1,0,0
train/0049/dia366_utt4,0,0,0,0,0,0,1
train/0003/dia366_utt5,1,0,0,0,0,0,0
train/0049/dia366_utt6,0,0,0,0,0,1,0
train/0003/dia366_utt7,0,0,0,0,0,1,0
train/0000/dia366_utt8,0,0,0,0,0,0,1
train/0003/dia366_utt9,1,0,0,0,0,0,0
train/0003/dia367_utt0,1,0,0,0,0,0,0
train/0004/dia367_utt1,0,0,0,0,1,0,0
train/0003/dia367_utt10,0,0,0,0,1,0,0
train/0004/dia367_utt11,0,0,0,0,0,0,1
train/0003/dia367_utt12,0,0,0,0,1,0,0
train/0003/dia367_utt13,0,0,0,0,1,0,0
train/0003/dia367_utt14,0,0,0,0,1,0,0
train/0003/dia367_utt15,0,0,0,0,0,0,1
train/0003/dia367_utt2,0,0,0,1,0,0,0
train/0003/dia367_utt3,0,0,0,0,1,0,0
train/0003/dia367_utt4,0,0,0,0,1,0,0
train/0004/dia367_utt5,0,0,0,0,0,0,1
train/0003/dia367_utt6,0,0,0,0,0,0,1
train/0004/dia367_utt7,0,0,0,0,1,0,0
train/0003/dia367_utt8,0,0,0,1,0,0,0
train/0004/dia367_utt9,0,0,0,0,0,0,1
train/0006/dia368_utt0,0,0,0,0,0,1,0
train/0006/dia368_utt1,0,0,0,1,0,0,0
train/0006/dia369_utt0,0,0,0,0,1,0,0
train/0006/dia36_utt0,0,0,0,0,1,0,0
train/0006/dia36_utt1,0,0,0,0,1,0,0
train/0003/dia36_utt2,0,0,0,0,1,0,0
train/0004/dia36_utt3,0,0,0,0,1,0,0
train/0003/dia36_utt4,0,0,0,0,0,1,0
train/0006/dia36_utt5,0,0,0,0,0,1,0
train/0051/dia370_utt0,0,0,0,0,1,0,0
train/0006/dia370_utt1,0,0,0,1,0,0,0
train/0003/dia370_utt2,0,0,0,0,1,0,0
train/0006/dia370_utt3,0,0,0,0,0,0,1
train/0004/dia371_utt0,0,0,0,0,1,0,0
train/0001/dia371_utt1,0,0,0,0,1,0,0
train/0004/dia371_utt10,0,0,0,0,0,0,1
train/0001/dia371_utt11,0,0,0,0,0,1,0
train/0004/dia371_utt2,0,0,0,0,1,0,0
train/0001/dia371_utt3,0,0,0,0,1,0,0
train/0004/dia371_utt4,0,0,0,0,1,0,0
train/0001/dia371_utt5,0,0,0,0,1,0,0
train/0004/dia371_utt6,0,0,0,0,0,0,1
train/0001/dia371_utt7,0,0,0,0,1,0,0
train/0004/dia371_utt8,0,0,0,0,1,0,0
train/0001/dia371_utt9,0,0,0,0,1,0,0
train/0065/dia372_utt0,0,0,0,0,1,0,0
train/0000/dia372_utt1,0,0,0,1,0,0,0
train/0000/dia372_utt10,0,0,0,1,0,0,0
train/0065/dia372_utt11,0,0,0,0,1,0,0
train/0000/dia372_utt12,0,0,0,0,1,0,0
train/0065/dia372_utt2,0,0,0,1,0,0,0
train/0000/dia372_utt3,0,0,0,0,0,1,0
train/0000/dia372_utt4,0,0,0,0,0,1,0
train/0000/dia372_utt5,0,0,0,0,0,1,0
train/0000/dia372_utt6,0,0,0,0,0,1,0
train/0065/dia372_utt7,0,0,0,0,0,0,1
train/0000/dia372_utt8,0,0,0,1,0,0,0
train/0000/dia372_utt9,0,0,0,0,0,1,0
train/0003/dia373_utt1,0,0,0,0,1,0,0
train/0003/dia373_utt3,0,0,0,0,1,0,0
train/0004/dia373_utt4,0,0,0,1,0,0,0
train/0001/dia374_utt0,0,0,0,1,0,0,0
train/0003/dia374_utt1,0,0,0,0,0,0,1
train/0028/dia374_utt10,0,0,0,0,1,0,0
train/0028/dia374_utt11,0,0,0,0,1,0,0
train/0028/dia374_utt12,1,0,0,0,0,0,0
train/0028/dia374_utt13,1,0,0,0,0,0,0
train/0028/dia374_utt14,0,0,0,1,0,0,0
train/0003/dia374_utt15,0,0,0,0,1,0,0
train/0001/dia374_utt2,0,0,0,0,0,0,1
train/0199/dia374_utt3,0,0,0,0,1,0,0
train/0001/dia374_utt4,1,0,0,0,0,0,0
train/0102/dia374_utt5,0,0,0,0,0,0,1
train/0003/dia374_utt6,0,0,0,0,1,0,0
train/0001/dia374_utt7,1,0,0,0,0,0,0
train/0001/dia374_utt8,1,0,0,0,0,0,0
train/0001/dia374_utt9,1,0,0,0,0,0,0
train/0200/dia375_utt0,0,0,0,1,0,0,0
train/0002/dia375_utt1,0,0,0,0,1,0,0
train/0002/dia375_utt2,0,0,0,1,0,0,0
train/0002/dia375_utt3,0,0,0,1,0,0,0
train/0002/dia375_utt4,0,0,1,0,0,0,0
train/0004/dia376_utt0,0,0,0,1,0,0,0
train/0000/dia376_utt1,0,0,0,1,0,0,0
train/0004/dia376_utt2,0,0,0,1,0,0,0
train/0000/dia376_utt3,0,0,1,0,0,0,0
train/0006/dia377_utt0,0,0,0,0,1,0,0
train/0006/dia377_utt1,0,0,0,0,1,0,0
train/0006/dia377_utt2,0,0,0,0,1,0,0
train/0104/dia377_utt3,0,0,0,0,1,0,0
train/0006/dia377_utt4,0,0,0,0,0,0,1
train/0104/dia377_utt5,0,0,0,0,1,0,0
train/0006/dia377_utt6,1,0,0,0,0,0,0
train/0000/dia378_utt0,0,0,0,0,1,0,0
train/0201/dia378_utt1,0,0,0,0,1,0,0
train/0201/dia378_utt2,0,0,0,0,1,0,0
train/0022/dia379_utt0,0,0,0,0,0,0,1
train/0002/dia379_utt1,0,0,0,0,0,1,0
train/0022/dia379_utt10,0,0,0,0,0,0,1
train/0022/dia379_utt2,0,0,0,0,0,1,0
train/0002/dia379_utt3,0,0,0,0,0,1,0
train/0002/dia379_utt4,0,0,0,0,0,1,0
train/0002/dia379_utt5,0,0,0,0,0,1,0
train/0022/dia379_utt6,0,0,0,0,0,0,1
train/0004/dia379_utt7,0,0,0,0,0,1,0
train/0022/dia379_utt8,0,0,0,0,1,0,0
train/0022/dia379_utt9,0,0,0,0,1,0,0
train/0001/dia37_utt0,0,0,0,0,1,0,0
train/0004/dia37_utt1,0,0,0,1,0,0,0
train/0001/dia37_utt2,0,0,0,1,0,0,0
